6904000	9111,5267,10056,11319,11849
5491500	25212,9472,25989,15390,7089
5655250	15645,14048,23669,3702,9131
1561250	24307,989,21511,8495,7096
1074750	12747,10171,11904,12285,21865
5264500	4172,8625,12220,5470,27625
11613500	7868,5655,20449,28641,24541
10756500	14942,6656,26972,17706,26771
5034000	7465,10584,23223,3698,3723
1971500	25329,7096,11000,3151,7230
8435250	14261,16540,21067,16110,11080
1118250	24306,26665,8278,7070,18712
5780000	5814,11022,15315,17214,2291
11225500	4731,23342,13020,25960,16463
6257000	23628,23563,16540,11849,21071
4631250	20896,29099,5184,7868,27052
12016750	28653,18741,15784,12078,15584
6233750	18180,4220,3458,10584,3051
3211250	17706,11076,12431,6148,27155
6998500	201,19416,3627,29547,19973
11158000	21930,239,7868,28876,6738
8617500	28270,27625,11280,26619,4571
5654000	5896,17926,4300,23861,528
1459750	25830,16550,21110,20228,12220
10619000	12647,4949,23793,6918,29547
3588500	21336,18712,4644,7432,27251
11352000	7096,15155,6163,12352,11080
1966250	3228,25260,7186,2257,16110
8628250	20979,8630,28481,29465,15390
11612500	5848,18075,18741,28728,17641
8573000	6158,28049,19828,2323,16110
2103250	7567,12394,22280,4220,25219
7367000	15686,21336,7061,11083,17945
6523250	11196,17060,14020,7105,11685
12215000	6672,8637,14942,9363,12352
7218000	11201,22317,21936,18630,2421
10578000	12736,20896,29213,26523,14073
11129250	949,11280,16409,9829,14580
1104500	14294,18678,21110,22393,22583
1629250	18024,19891,24601,24196,21392
2078000	17449,14902,6839,14446,4644
2316250	9657,26288,9688,28535,26546
8163500	18868,15022,23103,24608,2257
7687500	14498,12364,619,3174,16453
200250	12352,9620,25570,5856,12052
7588000	28653,28975,10329,17470,7105
9720000	29442,2771,13830,26871,16315
42000	11578,8890,13390,29528,28180
12065000	12453,2270,6154,3228,6480
1727500	4452,7812,9563,28669,3228
5846250	18200,19993,17747,4750,8573
8149250	11196,215,12162,14294,7868
10592750	646,15934,13093,3804,25488
7699500	11793,14182,9802,23928,13592
5865750	3228,10268,28177,11652,29331
