6904000	9111,5267,10056
5491500	25212,9472,25989
5655250	23669,3702,9131
1561250	24307,21511,14261
1074750	12747,10171,11904
5264500	4172,8625,26420
11613500	7868,20449,28641
10756500	14942,17706,6656
5034000	7465,10584,3723
1971500	25329,7096,3151
8435250	14261,16540,21067
1118250	24306,26665,8278
5780000	11022,15315,2291
11225500	4731,25960,13020
6257000	23628,23563,16540
4631250	20896,29099,7868
12016750	18741,15784,3647
6233750	18180,4220,3458
3211250	17706,12431,11076
6998500	201,19416,3627
11158000	21930,239,7868
8617500	28270,27625,11280
5654000	5896,4300,17926
1459750	25830,16550,20228
10619000	12647,23793,6918
3588500	4644,7432,18712
11352000	7096,15155,6163
1966250	3228,25260,2257
8628250	20979,8630,28481
11612500	5848,18075,18741
8573000	6158,28049,19828
2103250	7567,12394,22280
7367000	15686,21336,11083
6523250	11196,14020,11685
12215000	6672,9363,12352
7218000	22317,21936,18630
10578000	20896,29213,13778
11129250	949,11280,9829
1104500	18678,21110,22393
1629250	18024,19891,24196
2078000	17449,14902,14446
2316250	9657,26288,9688
8163500	18868,15022,23103
7687500	14498,12364,619
200250	12352,5856,25570
7588000	28653,28975,10329
9720000	29442,2771,13830
42000	11578,8890,13390
12065000	12453,3228,6480
1727500	4452,7812,9563
5846250	18200,19993,17747
8149250	11196,12162,14294
10592750	13093,15934,3804
7699500	14182,9802,23928
5865750	3228,10268,11652
11632250	25022,4819,24196
4475750	3719,20536,20551
7269250	20578,23295,27791
5078750	25669,62,13592
10598500	11776,7105,155
8072250	526,14894,19036
5959000	14153,27791,4078
4658500	25917,17453,21838
5170500	17581,14020,21672
8111500	12790,11018,454
1617250	18002,2217,19405
1661750	1731,22342,2729
6247250	15814,8171,25618
9906500	23656,28411,12394
8216750	24281,12285,9369
11111500	4216,25142,25372
5915250	15138,14242,21110
12154500	9471,15086,17214
10063000	10893,14930,21110
5279750	2368,25211,10151
6683750	29551,17945,10169
1338750	845,6571,13450
5769750	2455,4440,26614
2733500	19824,13272,25260
2253250	437,18730,28189
2920750	12285,13757,8669
11503250	504,8878,17260
8096750	21672,22077,23628
7892000	10928,1530,911
7785250	11790,12132,23928
4922750	2669,20701,18013
4850000	11605,4731,12512
3952000	25917,19837,13998
4852000	7038,15584,282
11313000	27406,17013,7456
12231250	24274,28149,27155
1710500	14780,28065,7868
1244250	4324,28183,27670
746000	155,21865,3032
5906250	13784,143,20529
3293750	25193,26523,18075
3054250	9563,3151,14020
12142750	9834,10760,2375
3520000	14415,1700,24434
4606000	8240,21110,15120
10713250	617,11220,22633
3781500	27161,15606,911
2891500	8724,3627,255
2752000	3032,12243,22179
10521000	18612,6856,21315
299750	24601,11080,23612
4215750	23656,1037,17356
9694750	911,22508,21233
1086750	18977,1084,9899
3625250	26614,5625,20549
4153000	21865,9111,17921
7797000	12754,6447,6571
854250	9881,19692,24601
7306250	28754,4691,22359
2823250	2610,25329,2410
4770500	10404,9165,4808
393250	22306,13093,4949
6897000	7626,23223,18544
5108000	15094,29203,29547
6807250	22393,10646,8630
11579750	12688,8410,15217
5226250	15907,8689,26416
3723750	12271,3406,14020
7002750	1481,5081,1831
341000	25840,17958,4003
10229250	8689,21593,18289
8216500	22552,14159,25308
6301250	11543,574,14292
8195000	21672,28410,8943
1792000	9301,20630,23214
2874500	7868,4172,28370
11601500	6299,6190,11080
892500	23403,10306,17446
5261000	1591,11000,24788
10818500	5334,17855,1038
7034000	17402,26829,3850
3592750	14694,5836,29547
1046250	27791,10678,18196
2476250	23202,8684,21950
4852500	911,16500,10151
7375000	11857,25309,27625
4059500	16463,805,12159
799000	27791,21946,24553
7435500	27950,178,24886
4625750	22321,26000,3151
7163250	17748,22609,20154
3549000	5184,14261,5285
8869250	11203,8689,28230
4184250	11196,8689,178
11169500	19277,19217,953
6258500	12068,20471,934
8529750	22583,23013,28059
11957000	23907,16818,12977
1758250	28463,3091,6571
2921750	11201,29547,25272
9512750	4239,11080,28135
11683250	12541,14603,24704
9513250	23928,18024,20800
11923000	18730,19636,11328
6874250	12168,28410,14265
1579250	21160,4953,7105
11616250	9829,12033,10710
7715000	11790,19394,13795
3644250	4381,7127,29473
8100250	7868,14631,14952
11984750	993,12352,20425
5011500	23013,22280,11196
4025000	9894,4571,17437
8040000	17084,9792,12994
8792750	7019,5598,27939
11761750	3913,9765,20846
9199500	29099,4081,4578
4907500	8775,24196,6374
10628500	18736,27791,13784
8123500	1591,22852,3390
2788750	10702,24907,3804
4423500	24193,4147,9111
9592500	18271,26665,676
3304500	24461,17228,25169
10492250	11061,20045,12606
10533750	24601,14261,13451
5320000	18692,4452,1273
5812000	19993,4039,20506
10592000	1335,19973,16429
7854500	7323,527,2421
4378500	16100,11857,22947
9586500	8860,24601,10795
7886000	5094,1712,22420
10261750	14533,28270,19394
7143250	22087,7613,12865
3288250	25651,4750,6395
5139250	1731,18183,23826
7060500	504,3384,19005
8523250	25500,7827,1731
8633500	8148,255,8767
9716500	6908,28065,13086
154500	8689,29197,13830
11747250	11244,16154,24892
6003750	8792,15414,7737
6852750	4949,7822,27906
472000	25333,3515,6211
7921500	22556,22583,15534
10588000	14020,9209,9295
7184500	10193,16939,6352
11440500	2179,1803,20608
6694750	24196,14020,23007
3031750	7323,16110,21565
1782250	155,18024,5845
2168250	7868,5662,21683
4256000	18741,16331,17771
239250	28481,18990,9842
563500	23928,10778,16939
9394250	15390,14894,17060
3963750	3809,11330,13737
12239250	26288,20519,5856
1324500	7868,6305,27927
4037500	14523,26614,27407
3719250	4960,17150,3362
776750	26699,18388,2963
9123500	12168,14694,18678
4921000	3032,8689,15534
8940500	25917,2655,21838
599750	20297,9657,10097
11936000	13020,8494,21393
417250	12068,21838,26800
8243500	11196,4931,24869
12234750	21632,29465,4510
8910750	12688,27514,26614
7361250	24541,28410,22893
8799750	12018,20826,3252
3795000	29099,12352,24601
8528750	16913,15315,15672
6571000	4254,12162,27052
1148000	26429,14266,1831
8156500	8842,2198,9620
11874000	18180,13844,4220
9039750	11196,14580,1293
5642000	10726,7812,11080
5254500	7868,15478,12717
3981750	6520,27791,15602
4886500	20146,18805,26789
2968250	8637,11624,16463
4880250	27096,15617,16463
5037000	21140,22077,7868
1531250	22179,7026,22442
2940000	12168,11767,26722
8730250	12068,28876,28453
4895250	15423,9152,28418
11535250	16463,22989,12394
3266750	5416,12220,26318
8649250	16939,18024,2826
969750	17823,3047,15159
5754500	3954,8307,16836
3684750	16463,1831,6728
11590500	17512,14821,18741
3148500	12795,16217,28508
2797750	3658,20595,8533
8049000	1704,5067,4582
1441500	27508,12670,12033
7600250	25570,11176,24869
8745250	7706,23086,15883
6751750	3068,13737,26699
4967250	7868,12431,28391
3249250	26394,1237,26676
1181250	8339,8058,16169
984500	2513,27791,28985
2616250	17458
267250	13787,11679,599
3742000	21847,11357,23656
691500	22664,8764,19328
3954500	12162,26315,931
3344750	17748,5310,3313
1906000	2683,2438,9532
11730000	13390,13787,17181
7918750	18275,24541,13749
12015000	22240,26900,5176
9437500	489,7208,28662
3404000	6246,8446,3627
4370750	15638,16343,4078
7450000	8637,27791,12977
10840750	7105,24385,13672
8033500	2471,6113,28653
7320250	28790,4694,19897
6754250	20152,17945,28936
8848250	24704,6029,3534
6849750	6757,2199,4819
5082750	17280,26631,2059
5239500	14153,23928,15138
9842500	7380,10908,12576
2251750	23549,22727,13084
38250	14265,10051,15138
364250	11679,16079,22280
2428500	22915,17153,1396
4844000	24196,28362,5598
3581250	22126,28411,5086
621500	29099,6326,3723
12004000	18958,10452,12754
6412750	5014,12666,7208
6015000	24323,9885,9053
848500	7286,259,2000
10069500	15322,4571,21838
2378500	23774,3228,18937
1724250	23236,17450,10097
1140750	22313,12541,25651
65500	5443,2452,29202
5024500	12977,9802,21110
1985250	28059,10176,4339
9982500	542,20800,9369
9463750	15138,3677,26758
2771250	2513,14694,1494
6713250	18879,1758,24344
11939000	23260,23409,2176
10774750	1577,27199,14942
6766250	4307,3977,9109
764750	14153,20425,22749
10309250	5043,11734,18996
11494250	11196,8676,18805
6172000	24704,13888,13411
7703750	8278,6398,3626
7445000	18075,16463,28059
6619500	1917,15089,5221
4533750	4324,10970,10908
7927750	12680,12674,3032
10773000	11889,28124,19615
10264750	29203,14930,18689
3149000	9804,9486,29008
64000	11670,6805,18895
12204750	21533,6571,7963
747500	12606,25917,5210
7383000	27791,7611,25309
5143250	26394,14482,12736
4317250	22029,18628,12173
6334000	10627,9413,10503
6497000	20747,7927,647
11972750	15631,21693,4846
2480750	18172,22946,377
2148250	1972,6868,10014
12337750	13888,21092,554
12384250	3658,5458,21747
6155250	4220,7850,27653
11321750	7997,28481,19891
6515500	8662,6319,21657
2350750	24788,25386,1712
573000	16653,18868,19615
4716750	29202,13784,2963
10224750	1481,11679,25960
4376250	15631,21225,27407
9394500	15018,18491,23781
10095000	14261,16624,13494
2975500	5086,16406,19745
1793250	22393,14020,679
11121500	15799,13049,18024
10933250	4076,26758,10404
791500	24831,3627,10329
11496750	3534,28898,22016
8701250	1884,19767,19974
10972250	12491,13672,23779
3226500	22240,4230,23863
6957500	16722,22029,24417
1688750	7248,19671,3145
981000	27160,12737,14153
5901250	14575,12606,11073
835000	16722,14048,7990
7810250	8637,6880,16396
12377250	3151,18075,5799
3312500	21217,19993,14030
2200750	24506,12674,2655
711500	11052,4709,17118
5354000	10014,18990,26546
4454500	15019,27117,4059
4620000	414,19908,4078
10393750	2437,3438,29265
11362000	8693,5330,9609
9979000	25372,4571,20800
3014750	7868,18558,13471
9244000	13442,17393,13471
1063000	22280,28481,24196
6996000	6305,13754,12165
8230750	24841,11939,27181
8353250	27205,16331,22204
9436000	504,6571,17680
9163000	7977,11482,6571
6848000	8816,23622,12977
11734000	13084,14490,7747
8845250	22484,14020,16722
8248750	4718,9829,9489
10966250	4949,13039,20456
2756000	21092,2198,13773
10047250	8976,12132,3555
10297000	25058,5908,6988
10000250	17153,28256,19974
1812000	11196,19814,7868
7830250	17237,5779,25372
4004500	6571,18281,5211
5847500	21865,29505,28504
7483500	21865,420,23331
10054250	19660,4667,11159
2737250	15315,4281,24053
2232500	26516,11060,6431
11564250	25483,14969,6104
1446250	14525,1155,23482
1622500	19179,18771,7522
7016500	24193,26546,27407
1911500	21815,16110,1047
5226500	3627,8689,9613
5751500	14873,24878,15896
2033500	11176,8689,11465
8314250	11196,27618,4834
887750	15019,3135,15934
11896000	19166,3176,12068
9351750	17921,28930,14580
10185000	25770,6104,17582
10845500	9985,29497,12512
9782000	29364,6724,7248
5608250	21110,27785,14278
5745000	9838,11080,20658
5012750	2208,14818,11196
1194750	83,7400,4059
1459000	6147,6290,28308
9782500	6352,5856,7975
4063000	19974,14573,12055
6700250	7957,18575,4949
3009000	22393,7230,12964
725000	17835,20902,2257
1909250	504,24645,23470
5293250	4571,11519,3995
5898500	15921,7105,23433
11340250	14294,25329,241
11527500	16884,27791,21110
9420500	13238,25372,2826
1365000	14580,679,11018
861250	29203,7963,14294
10976250	11679,1533,27888
8215250	25372,14261,18251
4956000	15315,28675,13450
3913250	8409,9230,9242
6099250	13244,11823,25372
7568750	1831,12285,4329
832250	22963,29330,18024
1528500	23774,28370,5799
1525000	2257,9620,24601
4115500	6731,14470,26619
3317500	7105,11864,27514
5742000	8238,20668,25248
12388250	28391,1539,23793
6061250	22359,16463,22113
10944750	28752,25372,7150
5336750	13494,24669,21427
8430000	27328,8637,17771
10443000	23628,19466,10570
8909750	28270,15681,22342
7103000	15019,12586,23662
2492500	20979,16939,10464
6250250	16564,26426,4078
3363000	15315,25742,18868
12417500	17959,8689,16913
11307500	5264,18167,8628
9651250	1598,5639,26754
9121750	15935,5799,25733
6299000	25830,1481,6908
11947000	23482,13103,9522
5994250	18180,27625,3552
2322750	15138,18834,1355
4193750	21657,17959,24929
11493000	22727,12453,1533
7476250	1037,29099,24907
9069000	22393,19937,19217
434750	27511,19394,16972
7976750	25483,19813,26806
9344000	14795,18555,25511
12229000	17389,28128,29148
4336750	16463,20846,16155
6780500	10893,25676,19394
2676250	4970,14535,15527
9794000	642,9301,17835
3350250	18736,25420,1672
567250	949,21838,24616
5110750	5590,3324,7096
9807250	7868,18905,26699
11131750	882,29472,5738
9839750	18167,28410,11328
10119250	7868,5087,10282
10052000	7680,11696,3093
10915250	12395,13873,5254
8324500	9657,14020,9848
232000	7868,21865,12133
12173500	554,15405,1325
1699500	16716,1613,21086
9179500	17835,27637,29375
11552750	23448,16011,1481
6848750	21336,264,22894
9671750	26722,7868,2655
