6904000	9111,5267,10056
5491500	25212,9472,25989
5655250	15645,14048,23669
1561250	24307,989,21511
1074750	12747,10171,11904
5264500	4172,8625,12220
11613500	7868,5655,20449
10756500	14942,6656,26972
5034000	7465,10584,23223
1971500	25329,7096,11000
8435250	14261,16540,21067
1118250	24306,26665,8278
5780000	5814,11022,15315
11225500	4731,23342,13020
6257000	23628,23563,16540
4631250	20896,29099,5184
12016750	28653,18741,15784
6233750	18180,4220,3458
3211250	17706,11076,12431
6998500	201,19416,3627
11158000	21930,239,7868
8617500	28270,27625,11280
5654000	5896,17926,4300
1459750	25830,16550,21110
10619000	12647,4949,23793
3588500	21336,18712,4644
11352000	7096,15155,6163
1966250	3228,25260,7186
8628250	20979,8630,28481
11612500	5848,18075,18741
8573000	6158,28049,19828
2103250	7567,12394,22280
7367000	15686,21336,7061
6523250	11196,17060,14020
12215000	6672,8637,14942
7218000	11201,22317,21936
10578000	12736,20896,29213
11129250	949,11280,16409
1104500	14294,18678,21110
1629250	18024,19891,24601
2078000	17449,14902,6839
2316250	9657,26288,9688
8163500	18868,15022,23103
7687500	14498,12364,619
200250	12352,9620,25570
7588000	28653,28975,10329
9720000	29442,2771,13830
42000	11578,8890,13390
12065000	12453,2270,6154
1727500	4452,7812,9563
5846250	18200,19993,17747
8149250	11196,215,12162
10592750	646,15934,13093
7699500	11793,14182,9802
5865750	3228,10268,28177
11632250	25022,4819,24196
4475750	3719,13592,20536
7269250	20578,24571,23295
5078750	25669,62,13592
10598500	11776,7105,155
8072250	6098,526,14894
5959000	14153,27791,4078
4658500	27625,25917,17453
5170500	17581,14020,21672
8111500	12790,11018,454
1617250	18002,2217,19405
1661750	1731,22342,3324
6247250	15814,8171,25618
9906500	23656,28411,8689
8216750	24281,12285,14065
11111500	12379,4216,25142
5915250	15138,14242,7360
12154500	9549,9471,15086
10063000	10893,14930,21110
5279750	2368,25211,29269
6683750	5267,29551,10169
1338750	845,12586,6571
5769750	2455,16116,4440
2733500	19824,13272,6714
2253250	437,527,18730
2920750	22359,23407,12285
11503250	504,21967,17260
8096750	24887,21672,22077
7892000	1530,911,10928
7785250	11790,12132,23928
4922750	2669,20701,18013
4850000	11605,4731,12512
3952000	25917,19837,4479
4852000	7038,29146,15584
11313000	11196,27406,17013
12231250	24274,28149,27155
1710500	14780,28065,7868
1244250	4324,27670,28183
746000	155,21865,7613
5906250	143,13784,27791
3293750	25193,26523,18075
3054250	9563,3151,14020
12142750	9834,14486,10760
3520000	23928,14415,1700
4606000	21110,8240,13070
10713250	617,11220,22633
3781500	27161,15606,911
2891500	8724,4949,3627
2752000	3032,12243,22179
10521000	18612,6856,21315
299750	24601,11080,23612
4215750	23928,23656,1037
9694750	15383,10914,911
1086750	18977,1084,11080
3625250	26614,5625,20549
4153000	21865,21883,9111
7797000	12754,6447,6571
854250	9881,19692,14294
7306250	28754,4691,2249
2823250	2610,25329,9111
4770500	6988,10404,9165
393250	22306,4949,13093
6897000	7626,23223,18544
5108000	15094,29547,29203
6807250	22393,7233,8630
11579750	12688,8410,15217
5226250	8689,15907,6840
3723750	12271,3406,14020
7002750	1481,5081,1831
341000	25840,17958,4003
10229250	8689,21593,18289
8216500	22552,14159,28481
6301250	11543,574,8637
8195000	4078,21672,5185
1792000	9301,20630,23214
2874500	7868,4172,3047
11601500	12853,6299,6190
892500	239,23403,10306
5261000	1591,11000,11410
10818500	5334,17855,1038
7034000	22887,17402,26829
3592750	14694,5836,29547
1046250	27791,10678,18196
2476250	23202,21110,29231
4852500	911,24541,16500
7375000	11857,20184,27625
4059500	16463,805,12159
799000	27791,21946,24553
7435500	27950,178,24886
4625750	22321,26000,3151
7163250	17748,22609,20154
3549000	5184,14261,5285
8869250	11203,8689,28230
4184250	4949,11196,8689
11169500	19277,19217,953
6258500	12068,20471,934
8529750	22583,28059,23013
11957000	23907,16818,12977
1758250	28463,3091,6947
2921750	11201,7105,29547
9512750	4239,11080,20800
11683250	12541,14603,24704
9513250	23928,18024,23861
11923000	3228,18730,19636
6874250	12168,28410,14265
1579250	21160,4953,7105
11616250	9829,12033,10710
7715000	11790,19394,13795
3644250	4381,4775,7127
8100250	7868,11543,14952
11984750	993,12352,21796
5011500	23013,22280,11196
4025000	9894,22583,12220
8040000	15138,239,8257
8792750	5598,7019,25883
11761750	3913,11524,20846
9199500	29099,4578,4081
4907500	8775,5712,9709
10628500	18736,21336,27791
8123500	1591,22852,3390
2788750	10702,3804,24907
4423500	24193,4147,9111
9592500	18271,26665,11080
3304500	24461,17228,25169
10492250	11061,20045,24984
10533750	24601,14261,19974
5320000	6167,18692,20388
5812000	19993,20506,4039
10592000	1335,19973,6951
7854500	7323,527,4949
4378500	16100,11857,22947
9586500	8860,17401,24601
7886000	5094,1712,13556
10261750	14533,28270,21657
7143250	22087,7613,13784
3288250	25651,4750,6395
5139250	1731,18183,23826
7060500	504,3384,19005
8523250	25500,7827,1731
8633500	8148,1950,255
9716500	20694,6908,28065
154500	8689,10353,5863
11747250	11244,16154,9525
6003750	8792,15414,23013
6852750	7356,4949,7822
472000	25333,3515,6211
7921500	22556,22583,15534
10588000	14020,9209,9295
7184500	28463,10193,16939
11440500	2179,6571,1803
6694750	24196,14020,3151
3031750	7323,16110,21565
1782250	155,18024,5845
2168250	7868,17732,5662
4256000	18741,3324,23019
239250	28481,18990,8603
563500	23928,10778,16939
9394250	28899,15390,14894
3963750	3809,11330,13737
12239250	26288,20519,5856
1324500	7868,6305,27927
4037500	14523,26614,27407
3719250	4960,17150,18362
776750	26699,18388,3228
9123500	12168,14694,18678
4921000	19974,3032,28418
8940500	23928,2655,25917
599750	20297,9657,10097
11936000	28470,13020,1962
417250	12068,21838,26800
8243500	11196,4931,24869
12234750	21632,29465,4510
8910750	12688,27514,5598
7361250	28410,24541,8719
8799750	12018,20826,4571
3795000	29099,12352,24601
8528750	16913,15315,15672
6571000	4254,12162,27052
1148000	14266,26429,10014
8156500	8842,2198,9620
11874000	13844,18180,4220
9039750	3228,11196,14580
5642000	10726,11080,10840
5254500	7868,15478,25488
3981750	6520,27791,15602
4886500	20146,18805,26789
2968250	18758,8637,11624
4880250	27096,15617,23143
5037000	21140,7868,22077
1531250	22179,7026,22442
2940000	12168,11767,26722
8730250	911,12068,28876
4895250	15423,9152,20694
11535250	16463,22989,12394
3266750	5416,12220,13749
8649250	6571,16939,18024
969750	17823,2963,3047
5754500	3954,8307,16836
3684750	16463,1831,6728
11590500	17512,14821,18741
3148500	12795,16217,28508
2797750	3658,20595,11790
8049000	22749,1704,5067
1441500	27508,12670,12033
7600250	3228,11176,25570
8745250	23086,7706,15883
6751750	3068,28463,13737
4967250	7868,12431,28391
3249250	28641,26394,1237
1181250	8339,8058,16169
984500	2513,18730,27791
2616250	17458
267250	13787,11679,599
3742000	23656,11357,5336
691500	22664,8764,27912
3954500	12162,26315,931
3344750	17748,5310,3313
1906000	2683,2438,9532
11730000	13390,13787,5443
7918750	7479,26959,18275
12015000	22240,26900,5176
9437500	489,7208,28662
3404000	905,6246,8446
4370750	15638,16343,23628
7450000	20661,8637,27791
10840750	24385,7105,13672
8033500	2471,6113,28653
7320250	28790,4694,19897
6754250	20152,17945,28936
8848250	24704,11698,6029
6849750	6757,2199,4819
5082750	26631,17280,4795
5239500	14153,14360,15138
9842500	7380,10908,12576
2251750	23549,29385,22727
38250	14265,10051,17590
364250	11679,22280,16079
2428500	22915,17153,1396
4844000	24196,28362,5598
3581250	23482,22126,28411
621500	29099,6326,3308
12004000	18958,10452,12754
6412750	5014,12666,7208
6015000	24323,9885,9053
848500	7286,259,2000
10069500	15322,4571,21838
2378500	23774,3228,18937
1724250	23236,7868,17450
1140750	22313,12541,25651
65500	5443,21840,2452
5024500	12977,21110,9802
1985250	28059,21865,10176
9982500	542,20800,9369
9463750	15138,3677,16406
2771250	12606,2513,14694
6713250	18879,1758,24344
11939000	23260,23409,2257
10774750	1577,27199,14942
6766250	4307,3977,9109
764750	14153,20425,22749
10309250	9472,14942,18996
11494250	11196,8676,18805
6172000	24704,13878,13888
7703750	8278,6398,18075
7445000	18075,16463,28059
6619500	15934,1917,15089
4533750	4324,10970,10908
7927750	26288,12680,12674
10773000	11889,28124,20608
10264750	29203,14020,14930
3149000	9804,9486,29008
64000	12394,11080,11670
12204750	21533,6571,7963
747500	25917,12606,5210
7383000	27791,7611,10151
5143250	26614,26394,23549
4317250	22029,18628,12173
6334000	10627,9413,10503
6497000	20747,7927,20529
11972750	7260,15631,21693
2480750	18172,20979,15249
2148250	1972,6868,10014
12337750	13888,21092,554
12384250	3658,5458,21747
6155250	4220,7850,27653
11321750	7997,19891,28481
6515500	23251,8662,6319
2350750	24788,25386,7741
573000	16653,18868,19615
4716750	29202,13784,2963
10224750	1481,11679,25960
4376250	15631,21225,27407
9394500	26546,15018,18491
10095000	14261,16624,13494
2975500	5086,16406,19745
1793250	2033,22393,14020
11121500	15799,13049,18024
10933250	4076,26758,10404
791500	24831,3627,10329
11496750	3534,28898,9829
8701250	1884,19767,19973
10972250	13672,23779,12491
3226500	11954,6621,22240
6957500	16722,22029,24417
1688750	7248,19671,3145
981000	27160,12737,14153
5901250	14575,12606,12230
835000	16722,14048,7990
7810250	8637,6880,27791
12377250	3151,18075,5799
3312500	21217,19993,22280
2200750	24506,12674,2655
711500	26722,11052,4709
5354000	4595,10014,18990
4454500	15019,27117,4059
4620000	14486,414,15661
10393750	2437,3438,29265
11362000	8693,5330,9609
9979000	251,6096,8628
3014750	7868,18558,13471
9244000	16177,14227,13442
1063000	22280,28481,24929
6996000	16067,6305,13754
8230750	24841,11939,27181
8353250	27205,16331,22204
9436000	504,6571,17680
9163000	6096,7977,11482
6848000	8816,12977,23622
11734000	14490,13084,7747
8845250	22484,14020,12008
8248750	4718,9829,9489
10966250	8689,4949,13039
2756000	21092,2198,13773
10047250	8976,12132,3555
10297000	25058,18075,5908
10000250	17153,28256,19974
1812000	11196,19814,7868
7830250	17237,5779,25372
4004500	19686,15315,6571
5847500	21865,29505,28504
7483500	21865,420,23331
10054250	19660,4667,11159
2737250	15315,4281,24053
2232500	26516,6431,11060
11564250	25483,14969,6104
1446250	700,14525,1155
1622500	19179,18771,7522
7016500	24193,26546,27407
1911500	21815,16110,1047
5226500	7868,3627,8689
5751500	14873,24878,23928
2033500	11176,8689,11465
8314250	11196,27618,4834
887750	15019,15934,3135
11896000	19166,3176,12068
9351750	17921,28930,14580
10185000	11029,25770,6104
10845500	28631,9985,29497
9782000	29364,6724,7248
5608250	21110,1547,28087
5745000	9838,11080,2257
5012750	2208,14818,11196
1194750	83,7400,4059
1459000	6147,26614,6290
9782500	6352,5856,17550
4063000	19974,14573,6148
6700250	7957,18575,4949
3009000	22393,8724,27117
725000	17835,20902,2257
1909250	504,24645,6326
5293250	20506,11519,4571
5898500	15921,7105,23433
11340250	14294,25329,241
11527500	5305,16884,27791
9420500	13238,25372,2826
1365000	14580,679,11018
861250	21110,29203,2826
10976250	11679,1533,27888
8215250	25372,14261,18251
4956000	21337,15315,28675
3913250	8409,9230,9242
6099250	13244,11823,25372
7568750	1831,12285,4329
832250	22963,29330,18024
1528500	23774,22749,28370
1525000	11196,2257,9620
4115500	6731,21899,14470
3317500	27514,7105,11864
5742000	19523,8238,20668
12388250	28391,1539,23793
6061250	22359,16463,8628
10944750	28752,25372,7150
5336750	13494,24669,21427
8430000	27328,8637,17771
10443000	23628,19466,10570
8909750	22342,28270,15681
7103000	15019,5574,15423
2492500	20979,16939,10464
6250250	6246,16564,26426
3363000	25742,15315,18868
12417500	8689,17959,29099
11307500	5264,24944,18167
9651250	1598,5639,26754
9121750	15935,5799,25733
6299000	25830,1481,6908
11947000	23482,13103,9522
5994250	18180,27625,3552
2322750	15138,18834,1355
4193750	21657,17959,24929
11493000	7868,22727,12453
7476250	1037,29099,23284
9069000	22393,19937,19217
434750	27511,19394,4571
7976750	25483,19813,26806
9344000	14795,18555,25511
12229000	17389,28128,29148
4336750	24059,16463,20846
6780500	10893,25676,19394
2676250	14535,4970,15527
9794000	642,10368,9301
3350250	18736,25420,3384
567250	6051,949,1237
5110750	28399,5590,3324
9807250	7868,18905,26699
11131750	882,29472,10726
9839750	18167,28410,647
10119250	7868,5087,10282
10052000	7680,22126,11696
10915250	12395,13873,10861
8324500	9657,7943,14020
232000	7868,21865,18791
12173500	554,3627,9817
1699500	16716,25260,9207
9179500	17835,27637,12220
11552750	23448,16011,24869
6848750	8689,21336,202
9671750	26722,29203,2826
11558000	749,12674,6290
