6904000	9111,5267,10056
5491500	25212,9472,15390
5655250	15645,23669,14048
1561250	24307,21511,989
1074750	12747,10171,11904
5264500	4172,8625,12220
11613500	7868,5655,20449
10756500	14942,26972,17706
5034000	7465,10584,3698
1971500	25329,7096,3151
8435250	14261,16540,21067
1118250	24306,26665,8278
5780000	5814,11022,15315
11225500	23342,4731,25960
6257000	23628,23563,16540
4631250	20896,29099,7868
12016750	28653,18741,15784
6233750	18180,4220,3458
3211250	17706,12431,11076
6998500	201,19416,3627
11158000	21930,239,7868
8617500	28270,27625,11280
5654000	5896,4300,17926
1459750	25830,16550,20228
10619000	12647,23793,6918
3588500	21336,4644,7432
11352000	7096,12352,15155
1966250	25260,3228,7186
8628250	20979,8630,28481
11612500	5848,18075,18741
8573000	28049,6158,19828
2103250	7567,12394,22280
7367000	15686,21336,7061
6523250	11196,17060,14020
12215000	6672,8637,14942
7218000	11201,22317,21936
10578000	12736,20896,29213
11129250	949,11280,9829
1104500	14294,18678,21110
1629250	18024,19891,24196
2078000	17449,14902,6839
2316250	9657,26288,9688
8163500	18868,15022,23103
7687500	14498,12364,619
200250	12352,9620,5856
7588000	28653,28975,10329
9720000	29442,2771,13830
42000	11578,8890,13390
12065000	12453,2270,6154
1727500	4452,7812,9563
5846250	18200,19993,4750
8149250	11196,215,12162
10592750	646,13093,15934
7699500	11793,14182,9802
5865750	3228,10268,28177
11632250	25022,4819,24196
4475750	3719,13592,20536
7269250	20578,24571,23295
5078750	25669,62,13592
10598500	11776,7105,155
8072250	6098,526,14894
5959000	14153,27791,4078
4658500	27625,25917,17453
5170500	17581,14020,21672
8111500	12790,11018,454
1617250	18002,2217,7061
1661750	1731,22342,2729
6247250	15814,8171,25618
9906500	23656,28411,12394
8216750	24281,12285,14065
11111500	12379,4216,25142
5915250	15138,14242,21110
12154500	9549,9471,15086
10063000	10893,14930,21110
5279750	2368,25211,29269
6683750	5267,29551,17945
1338750	845,12586,6571
5769750	2455,4440,26614
2733500	19824,13272,25260
2253250	437,527,18730
2920750	22359,23407,12285
11503250	504,21967,8878
8096750	24887,21672,22077
7892000	10928,1530,911
7785250	11790,12132,23928
4922750	2669,20701,18489
4850000	11605,4731,12512
3952000	25917,19837,13998
4852000	7038,29146,15584
11313000	11196,27406,17013
12231250	24274,28149,27155
1710500	14780,28065,7868
1244250	4324,28183,27670
746000	155,21865,7613
5906250	13784,143,27791
3293750	25193,26523,18075
3054250	9563,3151,14020
12142750	9834,14486,10760
3520000	23928,14415,1700
4606000	8240,15120,3228
10713250	617,11220,22633
3781500	27161,15606,911
2891500	8724,4949,3627
2752000	3032,12243,22179
10521000	18612,6856,21315
299750	24601,11080,23612
4215750	23928,23656,1037
9694750	15383,22508,911
1086750	18977,1084,11080
3625250	26614,5625,20549
4153000	21865,21883,9111
7797000	12754,6447,6571
854250	9881,19692,24601
7306250	28754,4691,22359
2823250	2610,25329,9111
4770500	6988,10404,9165
393250	22306,519,13093
6897000	7626,23223,18544
5108000	15094,29203,29547
6807250	22393,7233,10646
11579750	12688,8410,15217
5226250	15907,8689,6840
3723750	12271,3406,14020
7002750	1481,5081,1831
341000	25840,17958,4003
